code,description,abc_class,description1,description2,description3,apn,group_code,brand,condition_code,default_conversion_factor,issue_ctrl,stk_licences_rebate_flag,pack_weight,title,stock_status,sales_type,user_only_alpha20_1,user_only_alpha20_2,user_only_alpha4_1,user_only_alpha4_2,user_only_alpha4_3,user_only_alpha4_4,user_only_date1,user_only_date2,user_only_num1,user_only_num2,user_only_num3,user_only_num4,pronto_user_group,pronto_user_group_1,saleability,visibility,uom,pack_size,updated_at,created_at,prices,notes,alternative_products,companion_products,inventory_quantities,uoms,categories
94239,Polar Finderscope CGX / CGX-L,,Polar Finderscope CGX / CGX-L,,,050234942393,CELS,CELESTRON,O,1,,,0.16,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,10:16 05-Sep-2019,"{'debtor': '210326', 'breaks': [{'price_rule': '20', 'currency_code': '', 'inc_tax': '183.667', 'ex_tax': '166.97', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '183.667', 'ex_tax': '166.97'}}","{'type': '**', 'note': 'cgxl'}",,,"{'warehouse': '1', 'quantity': '2.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.16', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|CELS|CELS|end-of-line-clearance|CELESTRON
XSI-BL-300-WIN,"Sight Right Bullet Laser Bore Sighter .300 Win, .338 Win",,Sight Right Bullet Laser Bore,"Sighter .300 Win, .338 Win",,813628014768,SITE,SIGHT-RITE,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:58 16-Nov-2017,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '54.934', 'ex_tax': '49.94', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '54.934', 'ex_tax': '49.94'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}{'warehouse': '1AO', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|boresighters|SITE|SITE|SIGHT-RITE
IP-910-A-FSP,Firearm Surface Prep (10 oz aerosol),,Firearm Surface Prep,(10 oz aerosol),,014895004197,OTIS,OTIS,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,13:48 02-Nov-2017,"{'debtor': '210326', 'breaks': [{'price_rule': '20', 'currency_code': '', 'inc_tax': '9.174', 'ex_tax': '8.34', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '9.174', 'ex_tax': '8.34'}}","{'type': 'SD', 'note': 'B01IFD6JSA'}",,,"{'warehouse': '1', 'quantity': '26.0'}{'warehouse': '9', 'quantity': '0.0'}{'warehouse': '1SRO', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|OTIS|OTIS|end-of-line-clearance|OTIS
SM18041EU,SIGHTMARK WRAITH 4K MINI 2-16X32 DIGITAL DAY/NIGHT RIFLESCOPE W/LONG MOUNT,,SIGHTMARK WRAITH 4K MINI,2-16X32 DIGITAL DAY/NIGHT,RIFLESCOPE W/LONG MOUNT,812495029790,SMK,SIGHTMARK,A,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,14:59 29-Aug-2023,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1098.9', 'ex_tax': '999.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1098.9', 'ex_tax': '999.0'}}",,,,"{'warehouse': '1', 'quantity': '3.0'}{'warehouse': 'IO', 'quantity': '0.0'}{'warehouse': 'RAWO', 'quantity': '0.0'}{'warehouse': '9', 'quantity': '0.0'}{'warehouse': '2', 'quantity': '1.0'}{'warehouse': '5', 'quantity': '0.0'}{'warehouse': '1JH', 'quantity': '0.0'}{'warehouse': '1AO', 'quantity': '0.0'}{'warehouse': '1MA', 'quantity': '1.0'}{'warehouse': '1CL', 'quantity': '0.0'}{'warehouse': '1TC', 'quantity': '0.0'}{'warehouse': '1AL', 'quantity': '0.0'}{'warehouse': '1CR', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",nightvision|1000_0|SMK|SMK|sightmark|SIGHTMARK
H540A,3M PELTOR H540A HEADBAND EARMUFFS 33dB - Black/Red CLASS 5,,3M PELTOR H540A HEADBAND,EARMUFFS 33dB - Black/Red,CLASS 5,051131277243,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,15:17 26-May-2021,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '72.952', 'ex_tax': '66.32', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '72.952', 'ex_tax': '66.32'}}",,,,"{'warehouse': '1', 'quantity': '9.0'}{'warehouse': '1MA', 'quantity': '3.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|100_0|3M|3M|3M|sm|3M
TG-TG132G2,TRUGLO FO PRO GLOCK HIGH SET FIBRE OPTIC,,TRUGLO FO PRO GLOCK HIGH SET,FIBRE OPTIC,,788130026311,TRU,TRUGLO,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,16:26 29-Nov-2021,"{'debtor': '210326', 'breaks': [{'price_rule': '20', 'currency_code': '', 'inc_tax': '81.4411', 'ex_tax': '74.0374', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '81.4411', 'ex_tax': '74.0374'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}","{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|TRU|TRU|end-of-line-clearance|TRUGLO
VGK222RR4O,"VANGUARD 22-250 BLUED SYN 24"" BLACK/ GREY SYNTHETIC STOCK SPORTER PROFILE BARREL",,"VANGUARD 22-250 BLUED SYN 24""",BLACK/ GREY SYNTHETIC STOCK,SPORTER PROFILE BARREL,,WBY,WEATHERBY,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,11:34 31-Mar-2017,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '794.2', 'ex_tax': '722.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '794.2', 'ex_tax': '722.0'}}",,,,"{'warehouse': '1', 'quantity': '3.0'}{'warehouse': 'SHOW', 'quantity': '0.0'}{'warehouse': 'WA', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",vanguard|Weatherby|1000_0|WBY|WBY|WEATHERBY
3WRXP7MMPR4B,"WEATHERBY 307 RANGE XP 7MM PRC 24"" BRAKE",,WEATHERBY 307 RANGE XP 7MM PRC,"24"" BRAKE",,,WBY,WEATHERBY,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:11 13-Jun-2023,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '2469.412', 'ex_tax': '2244.92', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '2469.412', 'ex_tax': '2244.92'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",Weatherby|5000_0|WBY|WBY|307|WEATHERBY
970.449,CHIAPPA LITTLE BADGER BUTTSTOCK POUCH W/ CLEANING KIT,,CHIAPPA LITTLE BADGER,BUTTSTOCK POUCH,W/ CLEANING KIT,,CHIA,CHIAPPA,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,10:50 16-May-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '61.27', 'ex_tax': '55.7', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '61.27', 'ex_tax': '55.7'}}",,,,"{'warehouse': '1', 'quantity': '-1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|CHIA|CHIA|CHIAPPA
SWA-SUNM180,Solar Filter 180mm for Maksutov-Cassegrain,,Solar Filter 180mm for,Maksutov-Cassegrain,,9334046007824,SKY,SKYWATCHER,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,15:47 23-Jan-2015,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '58.971', 'ex_tax': '53.61', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '58.971', 'ex_tax': '53.61'}}","{'type': '**', 'note': 'skywatcher SWSUN-M180'}",,,"{'warehouse': '1', 'quantity': '18.0'}{'warehouse': '1A', 'quantity': '0.0'}{'warehouse': 'DO', 'quantity': '0.0'}{'warehouse': '1EC', 'quantity': '0.0'}","{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '99999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|SKY|SKY|solar|SKYWATCHER
SWA-EQ1RADRIVE-P,Premium Motor Drive for EQ1 Mount,,Premium Motor Drive for EQ1,Mount,,,SKY,SKYWATCHER,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,16:50 08-May-2017,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '122.012', 'ex_tax': '110.92', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '122.012', 'ex_tax': '110.92'}}",,,,"{'warehouse': '1', 'quantity': '13.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|SKY|SKY|end-of-line-clearance|SKYWATCHER
920.028,"CHIAPPA 1874 SHARPS DOWN UNDER COLOUR CASE 34"" OCT BRL DBL. TRIGGER 45-70 GOVT",,CHIAPPA 1874 SHARPS DOWN UNDER,"COLOUR CASE 34"" OCT BRL",DBL. TRIGGER 45-70 GOVT,8053670710641,CHIA,CHIAPPA,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '2194.5', 'ex_tax': '1995.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '2194.5', 'ex_tax': '1995.0'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}{'warehouse': 'EV', 'quantity': '1.0'}{'warehouse': '1EV', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|CHIA|CHIA|Chiappa|CHIAPPA
340.271,"CHIAPPA CHARGING RHINO 60DS BLACK/WHITE 6"" MEDIUM GRIP IMP. TRIGGER 6RND 9mm LUGER",,CHIAPPA CHARGING RHINO 60DS,"BLACK/WHITE 6"" MEDIUM GRIP",IMP. TRIGGER 6RND 9mm LUGER,8053670717312,CHIA,CHIAPPA,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '2414.5', 'ex_tax': '2195.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '2414.5', 'ex_tax': '2195.0'}}",,,,"{'warehouse': '1', 'quantity': '3.0'}{'warehouse': 'EV', 'quantity': '1.0'}{'warehouse': '1EV', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|CHIA|CHIA|Chiappa|CHIAPPA
340.219,"CHIAPPA RHINO 40DS BLACK 4"" MEDIUM WALNUT GRIP 6 ROUND 357 MAG",,CHIAPPA RHINO 40DS,"BLACK 4"" MEDIUM WALNUT GRIP",6 ROUND 357 MAG,8053670712140,CHIA,CHIAPPA,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1754.5', 'ex_tax': '1595.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1754.5', 'ex_tax': '1595.0'}}",,,,"{'warehouse': '1', 'quantity': '9.0'}{'warehouse': 'EV', 'quantity': '1.0'}{'warehouse': '1EV', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|CHIA|CHIA|Chiappa|CHIAPPA
340.222,"CHIAPPA RHINO 40DS NICKEL 4"" MEDIUM WALNUT GRIP 6 ROUND 357 MAG",,CHIAPPA RHINO 40DS,"NICKEL 4"" MEDIUM WALNUT GRIP",6 ROUND 357 MAG,8053670712171,CHIA,CHIAPPA,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1864.5', 'ex_tax': '1695.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1864.5', 'ex_tax': '1695.0'}}",,,,"{'warehouse': '1', 'quantity': '11.0'}{'warehouse': 'EV', 'quantity': '1.0'}{'warehouse': '1EV', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|CHIA|CHIA|Chiappa|CHIAPPA
340.225,"CHIAPPA RHINO 60DS GOLD 6"" MEDIUM WALNUT GRIP 6 ROUND 357 MAG",,CHIAPPA RHINO 60DS,"GOLD 6"" MEDIUM WALNUT GRIP",6 ROUND 357 MAG,8053670712201,CHIA,CHIAPPA,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '2414.5', 'ex_tax': '2195.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '2414.5', 'ex_tax': '2195.0'}}",,,,"{'warehouse': '1', 'quantity': '3.0'}{'warehouse': 'EV', 'quantity': '1.0'}{'warehouse': '1EV', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|CHIA|CHIA|Chiappa|CHIAPPA
340.155,"CHIAPPA 1873-22 SAA 4.75"" BLUED BLACK GRIPS 10 ROUND 22 LR",,CHIAPPA 1873-22 SAA,"4.75"" BLUED BLACK GRIPS",10 ROUND 22 LR,8053670710177,CHIA,CHIAPPA,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Jan-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '401.5', 'ex_tax': '365.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '401.5', 'ex_tax': '365.0'}}",,,,"{'warehouse': '1', 'quantity': '10.0'}{'warehouse': 'EV', 'quantity': '0.0'}{'warehouse': '1MA', 'quantity': '1.0'}{'warehouse': '1EV', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",500_0|CHIA|CHIA|Chiappa|CHIAPPA
SWA-LIGHT,Red Light Torch,,Red Light Torch,,,9334046000689,SKY,SKYWATCHER,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,15:45 23-Jan-2015,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '21.67', 'ex_tax': '19.7', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '21.67', 'ex_tax': '19.7'}}","{'type': '**', 'note': 'skywatcher'}",,,"{'warehouse': '1', 'quantity': '-4.0'}{'warehouse': '1A', 'quantity': '0.0'}{'warehouse': 'DO', 'quantity': '0.0'}","{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '99999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|lighting|SKY|SKY|SKYWATCHER
ZTC-T1N-M,ZEROTECH TEE 1 NAVY  M RRP $44.99,,ZEROTECH TEE 1 NAVY  M,RRP $44.99,,9334046001495,ZTPM,ZEROTECH,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:58 16-Dec-2021,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '29.876', 'ex_tax': '27.16', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '29.876', 'ex_tax': '27.16'}}",,,,"{'warehouse': '1', 'quantity': '74.0'}{'warehouse': 'IO', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",clothing|100_0|ZTPM|ZTPM|zerotech|ZEROTECH
SWDOB300C,"12"" Dobsonian Collapsible Newtonian Telescope",,"12"" Dobsonian Collapsible",Newtonian Telescope,,9334046002003,SKY,SKYWATCHER,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,11:50 13-Jan-2015,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1880.681', 'ex_tax': '1709.71', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1880.681', 'ex_tax': '1709.71'}}","{'type': '**', 'note': 'BKDOB12(S) reflector 300mm flextube skywatcher SWFLEXDOB-12'}",,,"{'warehouse': '1', 'quantity': '0.0'}{'warehouse': '1A', 'quantity': '0.0'}{'warehouse': 'DO', 'quantity': '0.0'}{'warehouse': 'IO', 'quantity': '0.0'}{'warehouse': 'AB', 'quantity': '0.0'}{'warehouse': '1BB', 'quantity': '0.0'}{'warehouse': '1SER', 'quantity': '0.0'}{'warehouse': '1EC', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",collapsable|Collapsible|5000_0|SKY|SKY|SKYWATCHER
R70-SBB-14-TBC,TRIGGERTECH PRIMARY CURVED BLK TOP SAFTEY REM 700 S/ STAGE,,TRIGGERTECH PRIMARY CURVED BLK,TOP SAFTEY REM 700 S/ STAGE,,885768000161,TRIG,TRIGGERTEC,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,11:45 14-Oct-2019,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '291.049', 'ex_tax': '264.59', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '291.049', 'ex_tax': '264.59'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",300_0|TRIG|TRIG|TRIGGERTEC
970.453,CHIAPPA RHINO TRIGGER CONVERSION KIT GENERATION II,,CHIAPPA RHINO,TRIGGER CONVERSION KIT,GENERATION II,,CHIA,CHIAPPA,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,10:50 16-May-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '93.137', 'ex_tax': '84.67', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '93.137', 'ex_tax': '84.67'}}",,,,"{'warehouse': '1', 'quantity': '-4.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|CHIA|CHIA|CHIAPPA
